date,timestamp,USD,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
2025-06-05 00:00:01,1749081601,1,3.6725,69.5631,86.2591,383.9692,1.79,917.8496,1184.33,1.5407,1.79,1.7001,1.714,2.0,122.1639,1.7144,0.376,2976.1738,1.0,1.287,6.9274,5.6359,1.0,85.9003,13.4095,3.2725,2.0,1.3683,2890.8808,0.8196,940.506,7.1827,4103.0444,508.4455,24.0,96.6286,21.7602,177.721,6.5354,59.0404,131.6701,49.6526,15.0,134.6943,0.8763,2.2536,0.7381,6.5356,0.738,2.7311,0.7381,10.327,0.7381,72.6916,8692.5841,7.683,209.1933,7.846,26.0485,6.6027,130.8509,353.6917,16298.4451,3.4905,0.7381,85.9019,1309.7556,42115.4039,126.9675,0.7381,159.5567,0.709,143.0789,129.21,87.5265,4017.6439,1.5407,431.1264,1365.0462,0.3064,0.8333,510.0498,21654.6809,89500.0,299.333,199.6407,17.8245,5.451,9.1789,17.2552,4545.3881,53.9144,2099.191,3584.711,8.0814,39.7448,45.6511,15.4563,1738.6903,19.1998,4.247,63.8561,17.8245,1579.2291,36.7896,10.1055,137.4405,1.6598,0.3845,1.0,3.6228,4.1635,55.7627,282.6611,3.7515,8007.9742,3.64,4.4372,102.9636,78.9881,1440.6119,3.75,8.5532,14.6134,544.0229,9.5846,1.287,0.7381,22.7101,22710.1387,571.5449,36.7933,4576.8786,21.4701,12934.1149,17.8245,32.6383,9.9838,3.4996,2.9521,2.3584,39.2284,6.7776,1.5407,29.8852,2674.1295,41.4982,3642.2226,41.6985,12850.1835,97.9031,26080.8553,120.2356,2.7522,574.8352,2.7,1.79,0.7361,574.8352,104.5743,243.4746,17.8237,26.3817,6.9312
2025-06-06 00:00:00,1749168000,1,3.6725,69.506,86.0502,383.9199,1.79,918.3152,1189.67,1.5361,1.79,1.7002,1.7093,2.0,122.1734,1.7096,0.376,2976.1748,1.0,1.2859,6.9199,5.6328,1.0,85.866,13.3795,3.2721,2.0,1.3665,2883.264,0.8197,937.8729,7.1785,4102.9598,508.3174,24.0,96.3658,21.6865,177.721,6.5173,58.9987,131.5729,49.6666,15.0,134.3629,0.8739,2.2479,0.7366,6.5173,0.7366,2.7313,0.7366,10.6516,0.7366,72.7197,8685.5625,7.6797,209.1932,7.8467,26.0468,6.5848,130.8666,352.4797,16267.9191,3.4908,0.7366,85.8661,1309.7554,42074.0155,126.333,0.7366,159.4923,0.709,143.4502,129.2023,87.5267,4017.6067,1.5361,429.9541,1355.9167,0.3066,0.8333,510.0639,21644.4388,89500.0,299.2077,199.3979,17.7383,5.451,9.16,17.2614,4533.9257,54.0107,2098.5499,3570.3155,8.082,39.7449,45.5146,15.447,1742.481,19.175,4.232,63.8337,17.7383,1567.815,36.7748,10.0713,137.3857,1.6554,0.3845,1.0,3.6231,4.1568,55.6493,282.0655,3.7434,8002.1765,3.64,4.421,102.5344,78.9202,1433.4968,3.75,8.5556,14.549,544.2601,9.5696,1.286,0.7366,22.7101,22710.1387,571.5442,36.7933,4612.7616,21.4117,12948.0283,17.7383,32.5666,10.0243,3.4998,2.9449,2.3542,39.2935,6.7707,1.5361,29.8709,2659.7358,41.4643,3639.7413,41.6425,12808.0819,98.5132,26087.9706,120.043,2.7497,573.2721,2.7,1.79,0.7334,573.2721,104.2899,243.4858,17.7372,26.3359,6.935
2025-06-07 00:00:01,1749254401,1,3.6725,69.5265,86.1457,383.9539,1.79,919.7189,1190.0,1.5398,1.79,1.7001,1.7151,2.0,122.1523,1.7149,0.376,2976.1764,1.0,1.2883,6.9261,5.5981,1.0,85.8169,13.4045,3.2721,2.0,1.3689,2874.4023,0.8221,931.1861,7.1883,4102.2855,508.3806,24.0,96.691,21.7149,177.721,6.5323,59.0226,131.617,49.6524,15.0,133.7341,0.8769,2.2532,0.7388,6.5323,0.7388,2.7313,0.7388,10.7707,0.7388,72.7393,8678.1319,7.6814,209.1931,7.8468,26.0485,6.607,130.9304,353.4633,16303.4412,3.498,0.7388,85.817,1309.7551,42035.3643,126.3898,0.7388,159.6035,0.709,144.634,129.2622,87.5269,4017.5524,1.5398,431.405,1358.8643,0.3065,0.8333,510.2032,21667.1736,89500.0,299.0927,199.5298,17.7711,5.451,9.1636,17.2608,4533.9497,53.9518,2098.9635,3583.0643,8.0822,39.7449,45.4256,15.452,1746.1804,19.1352,4.2295,63.8116,17.7711,1564.7772,36.7826,10.1088,137.3071,1.6614,0.3845,1.0,3.6202,4.1621,55.799,282.0156,3.7558,8009.1911,3.64,4.42,102.7397,79.1059,1436.7711,3.75,8.5574,14.5406,544.6062,9.6358,1.2885,0.7388,22.7101,22710.1387,571.5432,36.7933,4641.9466,21.484,12934.2332,17.7711,32.6308,10.0572,3.4999,2.9445,2.3545,39.2385,6.7729,1.5398,29.8659,2654.158,41.4136,3639.847,41.6634,12841.113,99.0916,26087.7563,120.1549,2.7503,575.2066,2.7,1.79,0.7337,575.2066,104.6419,243.4456,17.7712,25.3188,6.9401
2025-06-08 00:00:01,1749340801,1,3.6725,69.5249,86.1376,383.9532,1.79,917.5121,1190.0,1.5397,1.79,1.7001,1.7151,2.0,122.1519,1.7151,0.376,2976.179,1.0,1.2881,6.9256,5.5962,1.0,85.8055,13.4037,3.2721,2.0,1.3687,2870.3593,0.822,931.1182,7.1882,4102.4007,508.3764,24.0,96.6927,21.7196,177.721,6.5393,59.0208,131.6132,49.6476,15.0,133.609,0.8769,2.2531,0.7387,6.5393,0.7387,2.7313,0.7387,10.7527,0.7387,72.7371,8678.9539,7.6813,209.193,7.8469,26.0483,6.6071,130.9275,353.5305,16299.9748,3.498,0.7387,85.8056,1309.7547,42039.6648,126.3981,0.7387,159.5774,0.709,144.5586,129.2581,87.5272,4017.4657,1.5397,431.4125,1358.3674,0.3065,0.8333,510.2149,21664.576,89500.0,299.0914,199.5203,17.7676,5.451,9.1611,17.2605,4533.9881,53.9554,2098.9323,3582.3389,8.0823,39.7449,45.3953,15.4516,1745.7256,19.1353,4.2293,63.8143,17.7676,1563.8638,36.782,10.1086,137.2888,1.661,0.3845,1.0,3.62,4.1617,55.7848,282.0338,3.7571,8008.4454,3.64,4.4199,102.7306,79.1239,1436.979,3.75,8.5575,14.5406,545.1587,9.6349,1.2883,0.7387,22.7101,22710.1387,571.5416,36.7933,4638.4551,21.4843,12935.9226,17.7676,32.6352,10.0532,3.4998,2.9449,2.3542,39.2389,6.7727,1.5397,29.878,2656.1326,41.4142,3637.9597,41.6618,12841.69,99.0916,26085.0244,120.1384,2.7503,575.2166,2.7,1.79,0.7337,575.2166,104.6437,243.4485,17.7676,25.3612,6.9401
2025-06-09 00:00:01,1749427201,1,3.6725,69.5426,85.8903,383.9518,1.79,917.5227,1190.0,1.5393,1.79,1.7,1.715,2.0,122.2131,1.715,0.376,2976.1836,1.0,1.2873,6.9179,5.5692,1.0,85.8386,13.3925,3.2781,2.0,1.3694,2875.3489,0.8217,931.7244,7.1893,4112.0677,509.7631,24.0,96.689,21.7065,177.721,6.5411,59.2496,131.682,49.6353,15.0,133.7547,0.8769,2.2524,0.7387,6.5409,0.7387,2.7311,0.7387,10.6667,0.7387,72.7268,8683.0354,7.6913,209.1928,7.8471,26.0905,6.6068,130.9211,353.5689,16307.825,3.5017,0.7387,85.8387,1309.7539,42061.0592,126.3979,0.7387,159.6163,0.709,144.6659,129.1486,87.5278,4017.3054,1.5394,431.396,1359.5459,0.3067,0.8333,510.3902,21630.6505,89500.0,299.4003,199.6842,17.7768,5.4511,9.1645,17.2761,4534.0598,53.9279,2101.8418,3585.2368,8.0824,39.745,45.5486,15.4668,1743.5453,19.1163,4.2281,63.8272,17.7768,1561.6944,36.8395,10.1028,137.3418,1.6606,0.3845,1.0,3.6301,4.1189,55.8405,282.714,3.7553,8007.8316,3.64,4.4203,102.7394,78.9313,1435.0493,3.75,8.5719,14.6707,546.1806,9.6271,1.289,0.7387,22.7101,22710.1387,571.5386,36.7932,4621.0745,21.4835,13005.1994,17.7768,32.6897,10.0335,3.4998,2.9495,2.3515,39.247,6.7794,1.5394,29.8391,2660.6614,41.4527,3638.4736,41.6241,12844.5609,99.0916,26052.167,119.8357,2.751,575.1946,2.7,1.79,0.7337,575.1946,104.6397,243.8397,17.7769,25.5652,6.9401
2025-06-10 00:00:02,1749513602,1,3.6725,69.9474,85.7328,383.9484,1.79,917.5992,1186.42,1.5345,1.79,1.7002,1.7126,2.0,122.1943,1.7128,0.376,2976.1952,1.0,1.2862,6.917,5.5646,1.0,85.6954,13.388,3.2753,2.0,1.3689,2861.9775,0.8215,934.0495,7.1853,4122.0934,509.8345,24.0,96.5531,21.701,177.721,6.5315,59.1306,131.5379,49.6388,15.0,133.6649,0.8756,2.2481,0.7379,6.5324,0.7379,2.7311,0.7379,10.9198,0.7379,72.7563,8670.5096,7.6862,209.1922,7.8481,26.0864,6.5976,130.9158,351.8244,16284.6443,3.4893,0.7379,85.6904,1309.752,42004.8299,126.1526,0.7379,159.9432,0.709,144.5267,129.1939,87.5292,4016.9084,1.5346,430.7896,1354.777,0.3067,0.8333,509.1807,21600.7958,89500.0,299.1508,199.5724,17.7207,5.4513,9.1669,17.2556,4534.2409,53.9024,2099.5182,3565.8819,8.0836,39.7452,45.5506,15.4451,1749.9728,19.0616,4.232,63.7892,17.7207,1555.0277,36.8169,10.0649,137.1126,1.6529,0.3845,1.0,3.6443,4.1382,55.7977,282.2975,3.7403,8001.2514,3.64,4.4164,102.6033,79.0613,1439.9694,3.75,8.5556,14.6743,548.712,9.5973,1.2862,0.7379,22.7101,22710.1387,571.5312,36.7931,4667.0157,21.4533,12996.191,17.7207,32.6695,10.0856,3.5,2.9507,2.3512,39.2915,6.7795,1.5346,29.8557,2630.823,41.5402,3640.0026,41.5883,12832.6079,99.1247,26054.7413,119.7355,2.7524,574.3861,2.7,1.79,0.7338,574.3861,104.4926,243.5893,17.721,24.9631,26.9525
2025-06-11 00:00:01,1749600001,1,3.6725,69.7852,85.9309,383.5313,1.79,917.6231,1187.0,1.533,1.79,1.7003,1.7117,2.0,122.1866,1.7116,0.376,2975.7383,1.0,1.2865,6.9192,5.5604,1.0,85.608,13.3725,3.2712,2.0,1.3677,2881.0241,0.8222,936.524,7.1877,4139.5179,508.218,24.0,96.4992,21.6793,177.721,6.5261,59.2119,131.4937,49.5183,15.0,134.1926,0.8751,2.2456,0.7402,6.5281,0.7402,2.7299,0.7402,10.5602,0.7402,72.7563,8706.7032,7.6801,209.7791,7.8492,26.0647,6.5939,131.1345,350.8743,16272.7968,3.4936,0.7402,85.608,1309.8274,42004.9895,125.862,0.7402,159.7517,0.709,144.7742,129.1951,87.4727,4032.5481,1.533,430.5489,1365.1429,0.3063,0.8333,508.4517,21734.6823,89500.0,298.8537,199.2372,17.6995,5.4637,9.1547,17.2478,4490.6663,54.0665,2098.1719,3593.271,8.0846,39.723,45.6699,15.4437,1742.5382,19.0563,4.2353,63.8376,17.6995,1548.0598,36.7829,10.0953,136.9728,1.6523,0.3845,1.0,3.6331,4.1569,55.8437,281.9443,3.7262,8028.3273,3.64,4.4031,102.6307,78.5992,1431.3858,3.75,8.562,14.635,449.0029,9.5906,1.2864,0.7402,22.7101,22710.1387,571.8219,36.7035,4705.3677,21.4413,12873.2978,17.6995,32.6549,10.0781,3.5,2.9499,2.349,39.2202,6.7751,1.533,29.8526,2608.6854,41.5454,3606.8834,41.5207,12772.1728,99.6983,25995.2403,119.642,2.6283,574.0653,2.7,1.79,0.7349,574.0653,104.4342,243.1695,17.7052,25.1608,26.9583
2025-06-12 00:00:01,1749686401,1,3.6725,69.7974,85.8173,383.6771,1.79,917.3506,1184.5,1.5361,1.79,1.7004,1.7031,2.0,122.1321,1.7039,0.376,2973.1314,1.0,1.2851,6.9148,5.5609,1.0,85.5216,13.367,3.2694,2.0,1.3664,2889.0757,0.82,940.2248,7.194,4199.2113,507.6672,24.0,96.014,21.5843,177.721,6.4906,59.0207,131.3868,49.5101,15.0,135.0179,0.8708,2.2464,0.7384,6.4928,0.7384,2.7299,0.7384,10.2421,0.7384,72.7072,8680.1658,7.6778,209.5179,7.849,26.0613,6.5607,130.8983,348.7235,16269.3285,3.513,0.7384,85.5215,1308.0754,41927.5065,125.5517,0.7384,159.749,0.709,144.5,129.173,87.3439,4013.7487,1.5361,428.3841,1370.4372,0.306,0.8333,508.1619,21652.098,89500.0,298.6702,199.3999,17.7084,5.4568,9.1524,17.2343,4495.3393,53.8528,2097.7171,3593.5523,8.0845,39.6683,45.5596,15.4432,1737.2348,18.9379,4.2372,63.9182,17.7084,1545.7791,36.7633,10.0676,136.8345,1.6566,0.3845,1.0,3.6332,4.1089,55.9069,282.1069,3.7117,7994.0188,3.64,4.3975,102.4943,79.1787,1439.5552,3.75,8.5489,14.6693,543.0698,9.563,1.2851,0.7384,22.3674,22367.3971,570.8695,37.2607,4590.4415,21.3335,12930.802,17.7084,32.6075,10.0249,3.4961,2.9439,2.3533,39.2,6.7768,1.5361,29.807,2599.0526,41.51,3581.3628,41.4007,12700.761,100.3396,25998.8141,119.8081,2.7369,571.1788,2.7,1.79,0.7334,571.1788,103.9091,243.0934,17.7083,25.025,26.9672
2025-06-13 00:00:01,1749772801,1,3.6725,69.5472,85.1093,383.3873,1.79,918.3743,1185.5,1.5327,1.79,1.6992,1.6892,2.0,122.1719,1.689,0.376,2971.7492,1.0,1.2792,6.9152,5.537,1.0,85.5923,13.3716,3.2669,2.0,1.3609,2886.4367,0.8117,933.6466,7.1775,4186.1683,506.581,24.0,95.2338,21.3879,177.721,6.4402,59.022,130.8973,49.7557,15.0,134.8766,0.8636,2.2443,0.7353,6.441,0.7353,2.7292,0.7353,10.8065,0.7353,72.7261,8687.5475,7.675,209.2835,7.8497,26.045,6.5074,130.9916,346.2904,16225.9113,3.5607,0.7353,85.5933,1307.6716,41954.7543,124.3409,0.7353,159.2592,0.709,143.5195,129.0672,87.3928,4017.1102,1.5329,424.9034,1354.9252,0.3058,0.8333,511.6331,21653.3424,89500.0,298.6639,199.5512,17.7775,5.4592,9.0986,17.2013,4499.8917,53.8655,2095.7236,3569.2457,8.0852,39.6769,45.4594,15.4172,1738.8487,18.9026,4.2226,63.881,17.7775,1536.0716,36.7269,9.9437,136.9476,1.6495,0.3845,1.0,3.6211,4.1514,55.7289,282.2843,3.6835,8001.9463,3.64,4.345,101.2894,79.8143,1436.0247,3.75,8.5594,14.8355,510.8585,9.4431,1.2792,0.7353,22.3674,22367.3971,570.7579,37.3233,4634.0855,21.1602,12892.7896,17.7775,32.4006,10.057,3.4978,2.9285,2.3506,39.3856,6.7715,1.5329,29.3672,2582.2337,41.53,3594.8408,41.2386,12703.3397,101.0822,26033.7896,119.0876,2.7383,566.5378,2.7,1.79,0.7278,566.5378,103.0648,243.0015,17.7777,24.8208,6.9749
2025-06-14 00:00:02,1749859202,1,3.6725,69.6324,85.2488,383.3456,1.79,918.6344,1187.67,1.5408,1.79,1.6999,1.6946,2.0,122.1861,1.695,0.376,2971.7508,1.0,1.282,6.92,5.5434,1.0,86.0013,13.4349,3.065,2.0,1.3591,2872.6372,0.8119,930.7783,7.186,4190.1057,506.7057,24.0,95.5348,21.4884,177.721,6.4629,59.0123,131.0162,49.7555,15.0,134.7019,0.8664,2.2497,0.737,6.4629,0.7371,2.7289,0.737,10.7466,0.737,72.7393,8679.0714,7.6767,209.2825,7.8497,26.0596,6.528,130.9266,348.1337,16322.7303,3.6078,0.737,86.0201,1307.6791,41987.0045,125.103,0.737,159.1057,0.709,143.9848,129.1462,87.2519,4017.2867,1.5408,426.246,1366.8651,0.3059,0.8333,512.2594,21690.6019,89500.0,298.7703,199.6417,17.909,5.4593,9.1227,17.1986,4499.8445,53.2989,2095.9856,3593.6282,8.0852,39.6773,45.2656,15.4205,1743.4138,18.9452,4.2445,63.8436,17.909,1533.9979,36.7447,9.9168,137.6021,1.6616,0.3845,1.0,3.6281,4.1489,56.2212,282.0807,3.696,8009.2628,3.64,4.3622,101.5406,79.7455,1441.4,3.75,8.5522,14.8186,509.7843,9.4963,1.282,0.737,22.3674,22367.3971,570.7634,37.3244,4669.5818,21.2271,12871.5287,17.909,32.4125,9.93,3.4989,2.9317,2.3498,39.4341,6.772,1.5408,29.4427,2566.7315,41.4509,3601.9813,41.2847,12759.7998,102.157,26083.7395,119.218,2.7372,568.328,2.7,1.79,0.7297,568.328,103.3905,243.0455,17.8947,24.4162,26.9768
2025-06-15 00:00:01,1749945601,1,3.6725,69.6296,85.2381,383.3394,1.79,917.7629,1187.67,1.5407,1.79,1.6998,1.6947,2.0,122.1751,1.6948,0.376,2971.7533,1.0,1.282,6.92,5.5416,1.0,85.9693,13.4305,3.0734,2.0,1.3592,2873.0231,0.812,930.76,7.1861,4189.9184,506.6994,24.0,95.5431,21.4963,177.721,6.464,59.0146,131.0102,49.7534,15.0,134.6845,0.8665,2.2494,0.737,6.464,0.737,2.7288,0.737,10.7197,0.737,72.7375,8680.9375,7.6767,209.2811,7.8497,26.0595,6.5285,130.9065,348.3222,16317.8959,3.601,0.737,85.9986,1307.6905,41985.34,125.0871,0.737,159.1447,0.709,143.9521,129.1473,87.2522,4017.5543,1.5407,426.2834,1367.3108,0.3059,0.8333,512.2396,21691.9806,89500.0,298.7741,199.6451,17.9096,5.4594,9.1239,17.1986,4499.7724,53.5336,2095.9815,3590.4289,8.0852,39.6779,45.2674,15.4203,1742.6249,18.9546,4.2442,63.8494,17.9096,1533.8443,36.7448,9.919,137.5509,1.6617,0.3845,1.0,3.6282,4.1496,56.2046,282.1594,3.6971,8009.7923,3.64,4.3623,101.5582,79.7178,1441.172,3.75,8.5527,14.8161,508.1572,9.4976,1.282,0.737,22.3674,22367.3971,570.7716,37.3262,4665.3047,21.2289,12870.3449,17.9096,32.4137,9.9306,3.4993,2.9323,2.3496,39.4392,6.772,1.5407,29.4622,2566.4521,41.4504,3601.5841,41.2825,12759.6532,102.157,26075.3,119.1991,2.7374,568.3778,2.7,1.79,0.7296,568.3778,103.3996,243.0487,17.8904,24.4397,26.9768
2025-06-16 00:00:01,1750032001,1,3.6725,69.8602,84.9986,383.4387,1.79,918.4876,1187.67,1.5418,1.79,1.7007,1.695,2.0,121.7533,1.6951,0.376,2970.93,1.0,1.2823,6.9317,5.5464,1.0,86.1072,13.4529,3.2323,2.0,1.3588,2892.338,0.812,934.2831,7.1848,4147.284,505.0075,24.0,95.5607,21.5096,177.721,6.4654,59.1187,130.2819,50.2035,15.0,134.753,0.8668,2.2502,0.7376,6.4655,0.7378,2.7283,0.7376,10.3587,0.7376,72.747,8725.2829,7.6904,209.1745,7.8495,26.1083,6.5297,130.8722,348.7808,16303.5076,3.5943,0.7376,86.1074,1307.644,41976.4744,124.8892,0.7376,159.06,0.709,144.4485,129.235,87.2535,4024.5225,1.5419,426.3619,1366.262,0.3061,0.8333,512.5943,21721.9575,89500.0,299.4367,200.0795,17.939,5.4544,9.1213,17.1636,4441.5984,53.5499,2098.1425,3594.3476,8.0851,39.6948,45.4258,15.458,1739.8675,18.9373,4.2456,63.8989,17.939,1546.3046,36.7932,9.9181,137.7715,1.6628,0.3845,1.0,3.6185,4.1556,56.22,282.8183,3.7017,8027.8679,3.64,4.3608,101.6107,79.6924,1430.1936,3.75,8.5227,14.733,458.843,9.5003,1.2826,0.7376,22.3674,22367.3971,571.8378,37.5219,4644.0132,21.2328,12879.8747,17.939,32.435,9.934,3.4987,2.934,2.3743,39.4663,6.7918,1.5419,29.3946,2577.5556,41.4943,3599.8531,41.1672,12752.8765,102.157,26075.0345,118.9023,2.6856,568.4826,2.7,1.79,0.7296,568.4826,103.4186,243.2911,17.9412,24.2303,26.9768
2025-06-17 00:00:01,1750118401,1,3.6725,69.6829,84.7859,383.7321,1.79,918.4746,1187.67,1.5336,1.79,1.6998,1.6914,2.0,122.1398,1.6912,0.376,2970.908,1.0,1.2805,6.9093,5.5392,1.0,85.9879,13.4133,3.1062,2.0,1.3569,2878.4465,0.813,937.4185,7.1831,4134.5128,504.0303,24.0,95.3565,21.4546,177.721,6.452,58.9483,130.1085,50.2917,15.0,133.7215,0.8649,2.2487,0.7364,6.4518,0.7365,2.7281,0.7364,10.2511,0.7364,72.7552,8702.5585,7.6825,209.1685,7.8499,26.0842,6.5158,130.875,347.6041,16295.2587,3.5112,0.7364,85.981,1307.6629,41998.2103,124.1991,0.7364,159.6471,0.709,144.482,129.1276,87.2748,4025.2241,1.5332,425.4508,1359.2628,0.3059,0.8333,513.4819,21707.8417,89500.0,300.0429,199.908,17.7966,5.4545,9.1104,17.1289,4429.6596,53.5657,2097.5691,3574.5915,8.0854,39.6964,45.4158,15.4519,1744.4986,18.9167,4.2413,63.7105,17.7966,1545.4783,36.7757,9.9081,137.5806,1.6508,0.3845,1.0,3.6114,4.1283,56.368,283.2367,3.6916,8011.2619,3.64,4.3403,101.2595,78.8382,1440.7416,3.75,8.5225,14.6713,454.3537,9.4804,1.2808,0.7364,22.3674,22367.3971,571.8866,37.6283,4698.4659,21.1875,12872.6005,17.7966,32.4455,9.9761,3.4998,2.9282,2.3879,39.414,6.7793,1.5332,29.3254,2573.7616,41.5433,3602.9503,40.9591,12724.8568,102.157,26047.7511,119.6012,2.7466,567.2678,2.7,1.79,0.7324,567.2678,103.1976,243.2178,17.7966,24.3548,26.9796
2025-06-18 00:00:02,1750204802,1,3.6725,70.4016,84.7755,383.9611,1.79,919.2802,1180.08,1.5381,1.79,1.6996,1.6991,2.0,122.2005,1.6982,0.376,2970.8845,1.0,1.2843,6.9257,5.4904,1.0,86.3309,13.4136,3.0986,2.0,1.3621,2884.4301,0.8157,935.8851,7.1879,4089.5115,503.3087,24.0,95.7906,21.5271,177.721,6.4874,59.1254,130.0782,50.1456,15.0,134.1857,0.8689,2.2376,0.7424,6.4866,0.7417,2.7272,0.7424,10.5635,0.7424,72.3346,8698.4202,7.6774,209.1622,7.8499,26.1107,6.5455,130.8583,350.1167,16290.5629,3.5105,0.7424,86.3359,1307.6831,41999.1769,124.2213,0.7424,159.3399,0.709,145.1315,129.171,87.2748,4025.9743,1.5392,427.3877,1370.0612,0.3062,0.8333,518.1752,21752.9008,89500.0,300.5984,199.8631,17.9576,5.4285,9.1206,17.1032,4499.803,53.2029,2096.7659,3545.8957,8.0854,39.6982,45.2928,15.4318,1745.5134,18.9982,4.2446,63.8389,17.9576,1545.6443,36.6823,9.923,138.1295,1.6568,0.3845,1.0,3.6065,4.1094,56.5882,283.2683,3.7134,8015.2405,3.64,4.3517,101.5105,78.523,1439.4239,3.75,8.5189,14.6605,449.5537,9.5205,1.2843,0.7424,22.3674,22367.3971,571.9388,38.5393,4705.2861,21.2839,12865.4745,17.9576,32.5612,9.9948,3.5,2.9177,2.3486,39.489,6.7841,1.5392,29.4882,2568.7035,41.5018,3599.6067,41.071,12670.814,102.8083,26073.9368,118.9539,2.7346,569.8503,2.7,1.79,0.731,569.8503,103.6674,242.819,17.9427,24.4398,26.9815
2025-06-19 00:00:01,1750291201,1,3.6725,70.4676,85.1799,384.3277,1.79,919.8016,1151.0,1.5376,1.79,1.7008,1.7019,2.0,122.2127,1.7016,0.376,2977.4779,1.0,1.2848,6.9254,5.4912,1.0,86.4835,13.4571,3.1725,2.0,1.3681,2892.2825,0.8179,944.3144,7.1906,4093.2933,504.6126,24.0,95.9471,21.5989,177.721,6.494,59.1454,130.0618,50.5269,15.0,135.117,0.8702,2.2492,0.7445,6.4941,0.7446,2.7276,0.7445,10.3711,0.7445,72.7956,8690.479,7.6806,209.2506,7.8505,26.12,6.5561,131.1555,351.07,16324.5073,3.4833,0.7445,86.4882,1310.2242,42080.1585,124.846,0.7445,159.3838,0.709,144.9253,129.1782,87.447,4017.02,1.5375,428.0857,1374.5472,0.3063,0.8333,519.0156,21656.7615,89500.0,300.3909,199.7403,18.0116,5.4237,9.1422,17.1238,4512.0917,53.3811,2099.17,3603.2913,8.0859,39.7109,45.5674,15.4583,1739.025,19.008,4.2498,63.8698,18.0116,1547.2974,36.7747,9.9677,138.3736,1.6585,0.3845,1.0,3.6131,4.1155,57.1447,283.3963,3.7175,8002.8577,3.64,4.3732,101.8235,78.5043,1438.7565,3.75,8.5688,14.7782,544.2088,9.6242,1.2848,0.7445,22.4663,22466.2843,571.7209,38.914,4597.1381,21.3187,12943.7714,18.0116,32.631,9.8912,3.5015,2.9374,2.3587,39.5589,6.7819,1.5375,29.4651,2607.8105,41.6405,3603.2664,40.8659,12642.2064,103.7355,26086.4988,119.8122,2.6481,570.781,2.7,1.79,0.7344,570.781,103.8367,242.7856,18.0224,24.2987,26.9865
2025-06-20 00:00:01,1750377601,1,3.6725,70.8694,85.3508,384.1678,1.79,919.9345,1156.17,1.5443,1.79,1.7006,1.7024,2.0,122.2358,1.7025,0.376,2976.3282,1.0,1.2874,6.9289,5.4918,1.0,86.7986,13.4944,3.1378,2.0,1.3704,2891.7242,0.8172,944.3303,7.188,4081.9521,505.0337,24.0,95.9754,21.5886,177.721,6.489,59.2757,130.4039,50.6517,15.0,135.8069,0.8701,2.2565,0.7434,6.4907,0.7431,2.7267,0.7434,10.4241,0.7434,72.7905,8695.7493,7.6844,209.2463,7.8506,26.1191,6.5581,131.0939,350.585,16383.5119,3.4898,0.7434,86.8044,1309.8428,42043.2762,124.6399,0.7434,159.4667,0.709,145.3435,129.1677,87.4476,4021.5269,1.544,428.2121,1378.7318,0.3064,0.8333,519.9422,21680.5998,89500.0,300.2911,199.8359,18.0494,5.4328,9.1549,17.0913,4461.208,53.4679,2098.9366,3612.0716,8.0858,39.72,45.5897,15.4559,1740.4258,19.0491,4.2591,63.8799,18.0494,1548.3816,36.7995,10.0394,138.8778,1.6686,0.3845,1.0,3.5914,4.1529,57.3584,283.4427,3.7203,8009.9524,3.64,4.3846,102.1376,78.4196,1445.1203,3.75,8.578,14.7594,511.9593,9.6312,1.2866,0.7434,22.4663,22466.2843,571.6475,38.908,4638.2792,21.325,12915.9029,18.0494,32.7588,9.8971,3.5008,2.9415,2.3552,39.6178,6.7848,1.544,29.5536,2608.9914,41.6877,3602.9201,40.9056,12681.1951,104.5434,26132.52,119.782,2.7195,570.9495,2.7,1.79,0.7349,570.9495,103.8674,242.7343,18.0497,23.7835,26.9907
